state,district,name,party,incumbent,winner,type of contribution,amount,percentage
California,CA17,Ro Khanna,D,True,True,Other,-68928,-0.018000000000000002
California,CA17,Ritesh Tandon,R,False,False,Small Individual Contributions (≤ $200),37732,0.215
California,CA17,Ritesh Tandon,R,False,False,Large Individual Contributions,130253,0.742
California,CA17,Ritesh Tandon,R,False,False,PAC Contributions*,7550,0.043
California,CA17,Ritesh Tandon,R,False,False,Candidate self-financing,2,0.0
California,CA17,Ritesh Tandon,R,False,False,Other,0,0.0
California,CA18,Anna Eshoo,D,True,True,Small Individual Contributions (≤ $200),42953,0.0203
California,CA18,Anna Eshoo,D,True,True,Large Individual Contributions,1086249,0.5136
California,CA18,Anna Eshoo,D,True,True,PAC Contributions*,1000590,0.4731
California,CA18,Anna Eshoo,D,True,True,Candidate self-financing,0,0.0
California,CA18,Anna Eshoo,D,True,True,Other,-14882,-0.006999999999999999
California,CA18,Rishi Kumar,D,False,False,Small Individual Contributions (≤ $200),27381,0.0406
California,CA18,Rishi Kumar,D,False,False,Large Individual Contributions,512607,0.7601
California,CA18,Rishi Kumar,D,False,False,PAC Contributions*,0,0.0
California,CA18,Rishi Kumar,D,False,False,Candidate self-financing,140000,0.2076
California,CA18,Rishi Kumar,D,False,False,Other,-5605,-0.0083
California,CA19,Zoe Lofgren,D,True,True,Small Individual Contributions (≤ $200),36303,0.0207
California,CA19,Zoe Lofgren,D,True,True,Large Individual Contributions,488175,0.2781
California,CA19,Zoe Lofgren,D,True,True,PAC Contributions*,538590,0.3068
California,CA19,Zoe Lofgren,D,True,True,Candidate self-financing,0,0.0
California,CA19,Zoe Lofgren,D,True,True,Other,692487,0.3945
California,CA19,Justin Aguilera,R,False,False,Small Individual Contributions (≤ $200),1612,0.1769
California,CA19,Justin Aguilera,R,False,False,Large Individual Contributions,2500,0.27440000000000003
California,CA19,Justin Aguilera,R,False,False,PAC Contributions*,5000,0.5487
California,CA19,Justin Aguilera,R,False,False,Candidate self-financing,0,0.0
California,CA19,Justin Aguilera,R,False,False,Other,0,0.0
California,CA20,Jimmy Panetta,D,True,True,Small Individual Contributions (≤ $200),64880,0.0323
California,CA20,Jimmy Panetta,D,True,True,Large Individual Contributions,664156,0.33039999999999997
California,CA20,Jimmy Panetta,D,True,True,PAC Contributions*,1281097,0.6374
California,CA20,Jimmy Panetta,D,True,True,Candidate self-financing,0,0.0
California,CA20,Jimmy Panetta,D,True,True,Other,-239,-0.0001
California,CA20,Jeff Gorman,R,False,False,Small Individual Contributions (≤ $200),13296,0.1966
California,CA20,Jeff Gorman,R,False,False,Large Individual Contributions,53338,0.7886
California,CA20,Jeff Gorman,R,False,False,PAC Contributions*,0,0.0
California,CA20,Jeff Gorman,R,False,False,Candidate self-financing,1000,0.0148
California,CA20,Jeff Gorman,R,False,False,Other,0,0.0
California,CA21,TJ Cox,D,True,False,Small Individual Contributions (≤ $200),776359,0.1363
California,CA21,TJ Cox,D,True,False,Large Individual Contributions,3470840,0.6093999999999999
California,CA21,TJ Cox,D,True,False,PAC Contributions*,1148731,0.20170000000000002
California,CA21,TJ Cox,D,True,False,Candidate self-financing,0,0.0
California,CA21,TJ Cox,D,True,False,Other,299227,0.0525
California,CA21,David Valadao,R,False,True,Small Individual Contributions (≤ $200),647336,0.1591
California,CA21,David Valadao,R,False,True,Large Individual Contributions,2203485,0.5417000000000001
California,CA21,David Valadao,R,False,True,PAC Contributions*,634109,0.1559
California,CA21,David Valadao,R,False,True,Candidate self-financing,0,0.0
California,CA21,David Valadao,R,False,True,Other,582951,0.1433
California,CA22,Devin Nunes,R,True,True,Small Individual Contributions (≤ $200),14122078,0.5264
California,CA22,Devin Nunes,R,True,True,Large Individual Contributions,11452939,0.4269
California,CA22,Devin Nunes,R,True,True,PAC Contributions*,1014288,0.0378
California,CA22,Devin Nunes,R,True,True,Candidate self-financing,0,0.0
California,CA22,Devin Nunes,R,True,True,Other,235907,0.0088
California,CA22,Phil Arballo,D,False,False,Small Individual Contributions (≤ $200),2834415,0.5567
California,CA22,Phil Arballo,D,False,False,Large Individual Contributions,2265863,0.445
California,CA22,Phil Arballo,D,False,False,PAC Contributions*,71072,0.013999999999999999
California,CA22,Phil Arballo,D,False,False,Candidate self-financing,0,0.0
California,CA22,Phil Arballo,D,False,False,Other,-79899,-0.015700000000000002
California,CA23,Kevin McCarthy,R,True,True,Small Individual Contributions (≤ $200),13373107,0.4814
California,CA23,Kevin McCarthy,R,True,True,Large Individual Contributions,7880664,0.2837
California,CA23,Kevin McCarthy,R,True,True,PAC Contributions*,1686635,0.060700000000000004
California,CA23,Kevin McCarthy,R,True,True,Candidate self-financing,0,0.0
California,CA23,Kevin McCarthy,R,True,True,Other,4840238,0.17420000000000002
California,CA23,Kim Mangone,D,False,False,Small Individual Contributions (≤ $200),1175952,0.7037
California,CA23,Kim Mangone,D,False,False,Large Individual Contributions,482438,0.2887
California,CA23,Kim Mangone,D,False,False,PAC Contributions*,27578,0.0165
California,CA23,Kim Mangone,D,False,False,Candidate self-financing,1409,0.0008
California,CA23,Kim Mangone,D,False,False,Other,-16276,-0.0097
California,CA24,Salud Carbajal,D,True,True,Small Individual Contributions (≤ $200),121813,0.0575
California,CA24,Salud Carbajal,D,True,True,Large Individual Contributions,1382967,0.653
California,CA24,Salud Carbajal,D,True,True,PAC Contributions*,638538,0.3015
California,CA24,Salud Carbajal,D,True,True,Candidate self-financing,0,0.0
California,CA24,Salud Carbajal,D,True,True,Other,-25481,-0.012
California,CA24,Andy Caldwell,R,False,False,Small Individual Contributions (≤ $200),191833,0.1477
California,CA24,Andy Caldwell,R,False,False,Large Individual Contributions,1103961,0.85
California,CA24,Andy Caldwell,R,False,False,PAC Contributions*,9500,0.0073
California,CA24,Andy Caldwell,R,False,False,Candidate self-financing,0,0.0
California,CA24,Andy Caldwell,R,False,False,Other,-6496,-0.005
California,CA25,Mike Garcia,R,True,True,Small Individual Contributions (≤ $200),4192678,0.4208
California,CA25,Mike Garcia,R,True,True,Large Individual Contributions,4257666,0.4274
California,CA25,Mike Garcia,R,True,True,PAC Contributions*,897272,0.0901
California,CA25,Mike Garcia,R,True,True,Candidate self-financing,786,0.0001
California,CA25,Mike Garcia,R,True,True,Other,614104,0.0616
California,CA25,Christy Smith,D,False,False,Small Individual Contributions (≤ $200),1532929,0.2564
California,CA25,Christy Smith,D,False,False,Large Individual Contributions,3195344,0.5345
California,CA25,Christy Smith,D,False,False,PAC Contributions*,998331,0.16699999999999998
California,CA25,Christy Smith,D,False,False,Candidate self-financing,5600,0.0009
California,CA25,Christy Smith,D,False,False,Other,245530,0.041100000000000005
California,CA26,Julia Brownley,D,True,True,Small Individual Contributions (≤ $200),279992,0.1416
California,CA26,Julia Brownley,D,True,True,Large Individual Contributions,858103,0.4341
California,CA26,Julia Brownley,D,True,True,PAC Contributions*,721250,0.3649
California,CA26,Julia Brownley,D,True,True,Candidate self-financing,0,0.0
California,CA26,Julia Brownley,D,True,True,Other,117350,0.0594
California,CA26,Ronda Kennedy,R,False,False,Small Individual Contributions (≤ $200),150690,0.612
California,CA26,Ronda Kennedy,R,False,False,Large Individual Contributions,86624,0.3518
California,CA26,Ronda Kennedy,R,False,False,PAC Contributions*,0,0.0
California,CA26,Ronda Kennedy,R,False,False,Candidate self-financing,7912,0.0321
California,CA26,Ronda Kennedy,R,False,False,Other,1000,0.0040999999999999995
California,CA27,Judy Chu,D,True,True,Small Individual Contributions (≤ $200),45884,0.0378
California,CA27,Judy Chu,D,True,True,Large Individual Contributions,582572,0.48
California,CA27,Judy Chu,D,True,True,PAC Contributions*,591600,0.4874
California,CA27,Judy Chu,D,True,True,Candidate self-financing,0,0.0
California,CA27,Judy Chu,D,True,True,Other,-6350,-0.0052
California,CA27,Johnny Nalbandian,R,False,False,Small Individual Contributions (≤ $200),5144,0.13
California,CA27,Johnny Nalbandian,R,False,False,Large Individual Contributions,6690,0.16899999999999998
California,CA27,Johnny Nalbandian,R,False,False,PAC Contributions*,5000,0.1263
California,CA27,Johnny Nalbandian,R,False,False,Candidate self-financing,22750,0.5747
California,CA27,Johnny Nalbandian,R,False,False,Other,0,0.0
California,CA28,Adam Schiff,D,True,True,Small Individual Contributions (≤ $200),11427347,0.5896
California,CA28,Adam Schiff,D,True,True,Large Individual Contributions,6153196,0.3175
California,CA28,Adam Schiff,D,True,True,PAC Contributions*,509394,0.0263
California,CA28,Adam Schiff,D,True,True,Candidate self-financing,0,0.0
California,CA28,Adam Schiff,D,True,True,Other,1292919,0.0667
California,CA28,Eric Early,R,False,False,Small Individual Contributions (≤ $200),2754098,0.6740999999999999
California,CA28,Eric Early,R,False,False,Large Individual Contributions,1262904,0.3091
California,CA28,Eric Early,R,False,False,PAC Contributions*,7373,0.0018
California,CA28,Eric Early,R,False,False,Candidate self-financing,84000,0.0206
California,CA28,Eric Early,R,False,False,Other,-23051,-0.005600000000000001
California,CA29,Tony Cardenas,D,True,True,Small Individual Contributions (≤ $200),13133,0.009300000000000001
California,CA29,Tony Cardenas,D,True,True,Large Individual Contributions,404687,0.2851
California,CA29,Tony Cardenas,D,True,True,PAC Contributions*,1007850,0.7099
California,CA29,Tony Cardenas,D,True,True,Candidate self-financing,0,0.0
California,CA29,Tony Cardenas,D,True,True,Other,-5973,-0.0042
California,CA29,Angelica Duenas,3,False,False,Small Individual Contributions (≤ $200),44542,0.5704
California,CA29,Angelica Duenas,3,False,False,Large Individual Contributions,25645,0.3284
California,CA29,Angelica Duenas,3,False,False,PAC Contributions*,5550,0.0711
California,CA29,Angelica Duenas,3,False,False,Candidate self-financing,2347,0.0301
California,CA29,Angelica Duenas,3,False,False,Other,0,0.0
California,CA30,Brad Sherman,D,True,True,Small Individual Contributions (≤ $200),12705,0.0084
California,CA30,Brad Sherman,D,True,True,Large Individual Contributions,494848,0.327
California,CA30,Brad Sherman,D,True,True,PAC Contributions*,697049,0.4606
California,CA30,Brad Sherman,D,True,True,Candidate self-financing,250000,0.16519999999999999
California,CA30,Brad Sherman,D,True,True,Other,58771,0.0388
California,CA31,Pete Aguilar,D,True,True,Small Individual Contributions (≤ $200),541021,0.21850000000000003
California,CA31,Pete Aguilar,D,True,True,Large Individual Contributions,825039,0.3332
California,CA31,Pete Aguilar,D,True,True,PAC Contributions*,1090525,0.44049999999999995
California,CA31,Pete Aguilar,D,True,True,Candidate self-financing,0,0.0
California,CA31,Pete Aguilar,D,True,True,Other,19163,0.0077
California,CA31,Agnes Gibboney,R,False,False,Small Individual Contributions (≤ $200),69085,0.49810000000000004
California,CA31,Agnes Gibboney,R,False,False,Large Individual Contributions,63552,0.4582
California,CA31,Agnes Gibboney,R,False,False,PAC Contributions*,6050,0.0436
California,CA31,Agnes Gibboney,R,False,False,Candidate self-financing,0,0.0
California,CA31,Agnes Gibboney,R,False,False,Other,0,0.0
California,CA32,Grace Napolitano,D,True,True,Small Individual Contributions (≤ $200),2407,0.005
California,CA32,Grace Napolitano,D,True,True,Large Individual Contributions,100884,0.2109
California,CA32,Grace Napolitano,D,True,True,PAC Contributions*,374250,0.7823
California,CA32,Grace Napolitano,D,True,True,Candidate self-financing,0,0.0
California,CA32,Grace Napolitano,D,True,True,Other,885,0.0018
California,CA32,Joshua Scott,R,False,False,Small Individual Contributions (≤ $200),9224,0.39049999999999996
California,CA32,Joshua Scott,R,False,False,Large Individual Contributions,9400,0.3979
California,CA32,Joshua Scott,R,False,False,PAC Contributions*,5000,0.2116
California,CA32,Joshua Scott,R,False,False,Candidate self-financing,0,0.0
California,CA32,Joshua Scott,R,False,False,Other,0,0.0
California,CA33,Ted Lieu,D,True,True,Small Individual Contributions (≤ $200),124059,0.0747
California,CA33,Ted Lieu,D,True,True,Large Individual Contributions,986371,0.5937
California,CA33,Ted Lieu,D,True,True,PAC Contributions*,516900,0.3111
California,CA33,Ted Lieu,D,True,True,Candidate self-financing,0,0.0
California,CA33,Ted Lieu,D,True,True,Other,34106,0.020499999999999997
California,CA33,James Bradley,R,False,False,Small Individual Contributions (≤ $200),21559,0.2732
California,CA33,James Bradley,R,False,False,Large Individual Contributions,60760,0.77
California,CA33,James Bradley,R,False,False,PAC Contributions*,0,0.0
California,CA33,James Bradley,R,False,False,Candidate self-financing,2590,0.032799999999999996
California,CA33,James Bradley,R,False,False,Other,-6000,-0.076
California,CA34,Jimmy Gomez,D,True,True,Small Individual Contributions (≤ $200),18656,0.013300000000000001
California,CA34,Jimmy Gomez,D,True,True,Large Individual Contributions,362336,0.2586
California,CA34,Jimmy Gomez,D,True,True,PAC Contributions*,991447,0.7076
California,CA34,Jimmy Gomez,D,True,True,Candidate self-financing,0,0.0
California,CA34,Jimmy Gomez,D,True,True,Other,28727,0.020499999999999997
California,CA34,David Kim,D,False,False,Small Individual Contributions (≤ $200),70618,0.3651
California,CA34,David Kim,D,False,False,Large Individual Contributions,108665,0.5618
California,CA34,David Kim,D,False,False,PAC Contributions*,0,0.0
California,CA34,David Kim,D,False,False,Candidate self-financing,14003,0.0724
California,CA34,David Kim,D,False,False,Other,144,0.0007000000000000001
California,CA35,Norma Torres,D,True,True,Small Individual Contributions (≤ $200),29659,0.0453
California,CA35,Norma Torres,D,True,True,Large Individual Contributions,158593,0.2422
California,CA35,Norma Torres,D,True,True,PAC Contributions*,467975,0.7148
California,CA35,Norma Torres,D,True,True,Candidate self-financing,0,0.0
California,CA35,Norma Torres,D,True,True,Other,-1500,-0.0023
California,CA35,Mike Cargile,R,False,False,Small Individual Contributions (≤ $200),6513,0.1804
California,CA35,Mike Cargile,R,False,False,Large Individual Contributions,24600,0.6812
California,CA35,Mike Cargile,R,False,False,PAC Contributions*,5000,0.13849999999999998
California,CA35,Mike Cargile,R,False,False,Candidate self-financing,0,0.0
California,CA35,Mike Cargile,R,False,False,Other,0,0.0
California,CA36,Raul Ruiz,D,True,True,Small Individual Contributions (≤ $200),379040,0.1578
California,CA36,Raul Ruiz,D,True,True,Large Individual Contributions,1081308,0.4501
California,CA36,Raul Ruiz,D,True,True,PAC Contributions*,968325,0.40299999999999997
California,CA36,Raul Ruiz,D,True,True,Candidate self-financing,0,0.0
California,CA36,Raul Ruiz,D,True,True,Other,-26049,-0.0108
California,CA36,Erin Cruz,R,False,False,Small Individual Contributions (≤ $200),26793,0.49420000000000003
California,CA36,Erin Cruz,R,False,False,Large Individual Contributions,21833,0.40270000000000006
California,CA36,Erin Cruz,R,False,False,PAC Contributions*,5280,0.0974
California,CA36,Erin Cruz,R,False,False,Candidate self-financing,0,0.0
California,CA36,Erin Cruz,R,False,False,Other,311,0.005699999999999999
California,CA37,Karen Bass,D,True,True,Small Individual Contributions (≤ $200),33182,0.015
California,CA37,Karen Bass,D,True,True,Large Individual Contributions,746341,0.3367
California,CA37,Karen Bass,D,True,True,PAC Contributions*,836472,0.3774
California,CA37,Karen Bass,D,True,True,Candidate self-financing,0,0.0
California,CA37,Karen Bass,D,True,True,Other,600472,0.2709
California,CA37,Errol Webber,R,False,False,Small Individual Contributions (≤ $200),28086,0.423
California,CA37,Errol Webber,R,False,False,Large Individual Contributions,25115,0.37829999999999997
California,CA37,Errol Webber,R,False,False,PAC Contributions*,10000,0.1506
California,CA37,Errol Webber,R,False,False,Candidate self-financing,864,0.013000000000000001
California,CA37,Errol Webber,R,False,False,Other,2332,0.0351
California,CA38,Linda Sanchez,D,True,True,Small Individual Contributions (≤ $200),22025,0.0177
California,CA38,Linda Sanchez,D,True,True,Large Individual Contributions,189493,0.1521
California,CA38,Linda Sanchez,D,True,True,PAC Contributions*,1031021,0.8275
California,CA38,Linda Sanchez,D,True,True,Candidate self-financing,0,0.0
California,CA38,Linda Sanchez,D,True,True,Other,3469,0.0028000000000000004
California,CA39,Gil Cisneros,D,True,False,Small Individual Contributions (≤ $200),361343,0.0827
California,CA39,Gil Cisneros,D,True,False,Large Individual Contributions,2047992,0.4686
California,CA39,Gil Cisneros,D,True,False,PAC Contributions*,1017340,0.2328
California,CA39,Gil Cisneros,D,True,False,Candidate self-financing,511887,0.11710000000000001
California,CA39,Gil Cisneros,D,True,False,Other,431570,0.09880000000000001
California,CA39,Young Kim,R,False,True,Small Individual Contributions (≤ $200),2776996,0.4322
California,CA39,Young Kim,R,False,True,Large Individual Contributions,2663999,0.4147
California,CA39,Young Kim,R,False,True,PAC Contributions*,527173,0.0821
California,CA39,Young Kim,R,False,True,Candidate self-financing,0,0.0
